Absolute_Magnitude,Est_Dia_In_Km_Min,Est_Dia_In_Km_Max,Close_Approach_Date,Relative_Velocity_Km_Per_Hr,Miss_Dist_Kilometers,Minimum_Orbit_Intersection,Jupiter_Tisserand_Invariant,Epoch_Osculation,Eccentricity,Semi_Major_Axis,Inclination,Asc_Node_Longitude,Orbital_Period,Perihelion_Distance,Perihelion_Arg,Aphelion_Dist,Perihelion_Time,Mean_Anomaly,Mean_Motion,Hazardous
14.93,2.7450798165,6.1381850734,,,,0.252238,3.441,2461000.5,0.4491761651460445,2.272666457323891,12.8771175423074,340.5954056636641,1251.416797505181,1.251838853367099,335.8547655115763,3.293494061280683,2460878.447647314,35.11128111311872,0.2876739394242546,False
15.7,1.9255507819,4.3056624424,1937-05-28,25928.2914189101,18431471.438684564,0.0609274,4.639,2461000.5,0.2559124625745011,1.430526828104039,8.70770309553218,246.2934775886179,624.9459203627182,1.064437184745044,338.4366185612203,1.796616471463034,2461173.4466397525,260.3741151318879,0.5760498441066008,False
18.69,0.4859090375,1.0865256386,1902-07-16,69587.3878906057,28140949.153484065,0.0115133,3.551,2461000.5,0.7641272866540292,1.874025402823539,1.319975555725494,349.4054536342679,937.0475666015465,0.442031456643264,43.71149376367007,3.306019349003813,2460936.782922344,24.4791713609493,0.3841854061962257,True
18.05,0.6524616298,1.4589485569,1958-10-17,98776.0299183462,71380028.48041442,0.00853299,4.135,2461000.5,0.5030860272069245,1.599618836636408,23.07237482818519,191.1088688963965,738.9638465947008,0.7948729510676352,290.9802572426059,2.404364722205181,2460924.1812641993,37.18009347122379,0.4871686235516864,True
10.38,22.3128464417,49.8930414151,1900-12-27,20083.0290749201,47112732.928149395,0.148353,4.582,2461000.5,0.2228359407071628,1.458120998474684,10.82846651399785,304.2701025753316,643.1151986547006,1.13319923411471,178.9297536744151,1.783042762834657,2461088.8312870553,310.5543277370992,0.5597752949285997,False
9.18,38.7752830381,86.70416872,1910-02-25,22693.9185321253,292651826.17328167,0.343339,3.034,2461000.5,0.5332132811732986,2.664968845599615,26.68073583387972,215.4411907842251,1589.046592579675,1.243972063212827,132.5031170460387,4.085965627986404,2460569.7189600123,97.59384974599257,0.226550940470268,False
14.28,3.7030107822,8.2801838305,1908-08-04,58086.2957259164,26483636.64554235,0.0510571,4.715,2461000.5,0.4360487430714525,1.367838675763276,9.381842770224067,274.207749832413,584.3199923078618,0.7713943404721796,127.2752987170578,1.964283011054373,2460866.298528734,82.68163042795531,0.6161007748136849,False
13.81,4.5978518828,10.2811093604,,,,0.245041,3.996,2461000.5,0.3647058342921514,1.709394204644144,26.86993780988122,246.5426397033398,816.3225014335094,1.085968165105233,115.4724980863188,2.332820244183056,2461337.2434382085,211.4954107695293,0.4410021766738259,False
15.98,1.6926024946,3.7847742368,1922-11-16,11660.413999084,207416502.58300328,0.245023,3.154,2461000.5,0.5315840390697194,2.641826236945549,11.02085921144213,200.6913285232724,1568.392657177185,1.237473575389676,192.4559888319,4.046178898501421,2460376.7942735977,143.1618928317143,0.2295343569434538,False
17.11,1.0059003902,2.249261651,1900-01-19,40567.7550002054,18835343.845160324,0.113112,6.183,2461000.5,0.1828994504408308,0.9669585183960612,18.93554263304309,108.5282016491241,347.3043255795864,0.7901023367823417,148.0763297313055,1.143814700009781,2460969.0132462145,32.63774887898994,1.036554898644659,False
14.58,3.2251875645,7.2117386345,1920-10-05,83134.1308866196,27250292.66816308,0.0935618,3.096,2461000.5,0.6533457144881233,2.411309929755049,24.4638958028888,169.2480736507767,1367.659475498437,0.8358909208469302,146.1087303037244,3.986728938663168,2460729.6577671925,71.29201790171585,0.2632234166833083,False
